opportunity_id,lead_id,account_id,sales_rep,stage,created_date,close_date,deal_value,probability,result
1817,6157,,Alex Chen,Closed,2025-06-30,2025-08-13,208477,0,Closed Lost
1818,6160,679,Alex Chen,Closed,2024-09-26,2024-10-25,55002,100,Closed Won
1819,6162,,Alex Chen,Closed,2024-04-13,2024-04-30,80900,0,Closed Lost
1820,6163,,Brian Lin,Closed,2024-12-25,2025-03-04,480387,0,Closed Lost
1821,6172,,Cathy Wang,Closed,2024-10-24,2024-12-29,241005,0,Closed Lost
1822,6174,680,Emily Tsai,Closed,2025-11-12,2026-01-01,312004,100,Closed Won
1823,6175,,Alex Chen,Closed,2025-02-15,2025-03-13,52971,0,Closed Lost
1824,6177,681,Brian Lin,Closed,2024-07-26,2024-08-11,99498,100,Closed Won
1825,6186,,Emily Tsai,Closed,2024-02-08,2024-03-12,65044,0,Closed Lost
1826,6190,682,David Huang,Closed,2024-12-10,2024-12-31,58827,100,Closed Won
1827,6191,,Cathy Wang,Closed,2024-07-03,2024-07-23,30019,0,Closed Lost
1828,6193,,Emily Tsai,Closed,2024-07-17,2024-08-31,37174,0,Closed Lost
1829,6196,683,David Huang,Closed,2025-12-11,2026-01-06,83418,100,Closed Won
1830,6202,,Alex Chen,Closed,2024-01-07,2024-02-07,42922,0,Closed Lost
1831,6203,684,Brian Lin,Closed,2025-05-28,2025-06-18,96750,100,Closed Won
1832,6206,685,Brian Lin,Closed,2025-05-12,2025-06-29,179082,100,Closed Won
1833,6209,686,Brian Lin,Closed,2025-07-29,2025-09-04,38091,100,Closed Won
1834,6229,687,Brian Lin,Closed,2024-01-22,2024-02-20,53447,100,Closed Won
1835,6231,,Brian Lin,Closed,2025-06-04,2025-06-25,58480,0,Closed Lost
1836,6232,,Emily Tsai,Closed,2025-02-19,2025-08-16,1632976,0,Closed Lost
1837,6234,,Brian Lin,Closed,2025-10-31,2026-04-23,752452,0,Closed Lost
1838,6237,,Brian Lin,Closed,2024-02-23,2024-04-24,242397,0,Closed Lost
1839,6238,,Emily Tsai,Closed,2024-04-05,2024-04-27,43090,0,Closed Lost
1840,6241,,Alex Chen,Closed,2025-12-19,2026-02-27,1323265,0,Closed Lost
1841,6244,,Emily Tsai,Closed,2024-02-26,2024-05-10,164244,0,Closed Lost
1842,6245,,Alex Chen,Closed,2025-01-28,2025-03-04,59316,0,Closed Lost
1843,6247,,Emily Tsai,Closed,2024-08-29,2024-09-12,73073,0,Closed Lost
1844,6255,,Emily Tsai,Closed,2025-01-07,2025-02-09,116815,0,Closed Lost
1845,6259,,Brian Lin,Closed,2025-08-29,2025-09-17,68443,0,Closed Lost
1846,6261,,Emily Tsai,Closed,2025-05-12,2025-07-21,289696,0,Closed Lost
1847,6264,,Alex Chen,Closed,2025-01-05,2025-03-17,279733,0,Closed Lost
1848,6267,,Alex Chen,Closed,2025-11-14,2025-12-27,109481,0,Closed Lost
1849,6269,688,Alex Chen,Closed,2024-07-16,2024-11-15,1352633,100,Closed Won
1850,6270,689,Brian Lin,Closed,2024-05-22,2024-06-11,44159,100,Closed Won
1851,6275,,David Huang,Closed,2025-11-23,2026-04-25,739012,0,Closed Lost
1852,6280,,Alex Chen,Closed,2024-01-30,2024-02-16,40270,0,Closed Lost
1853,6282,,Cathy Wang,Closed,2024-11-20,2025-02-18,120645,0,Closed Lost
1854,6287,690,Cathy Wang,Closed,2025-01-24,2025-02-15,33588,100,Closed Won
1855,6291,,Alex Chen,Closed,2025-10-06,2025-11-29,196358,0,Closed Lost
1856,6294,,Brian Lin,Closed,2024-11-24,2024-12-09,110760,0,Closed Lost
1857,6295,691,Cathy Wang,Closed,2024-11-20,2025-02-03,379409,100,Closed Won
1858,6297,,Emily Tsai,Closed,2025-06-27,2025-07-20,114950,0,Closed Lost
1859,6300,,Cathy Wang,Closed,2024-07-01,2024-07-28,109940,0,Closed Lost
1860,6305,692,Cathy Wang,Closed,2025-05-15,2025-07-24,488551,100,Closed Won
1861,6306,,David Huang,Closed,2025-07-31,2025-09-07,75976,0,Closed Lost
1862,6311,693,David Huang,Closed,2024-06-13,2024-08-21,495795,100,Closed Won
1863,6314,,Brian Lin,Closed,2025-06-07,2025-08-04,157611,0,Closed Lost
1864,6317,694,Cathy Wang,Closed,2024-10-24,2024-12-06,110798,100,Closed Won
1865,6322,695,Alex Chen,Closed,2024-12-27,2025-03-12,129925,100,Closed Won
1866,6334,,Cathy Wang,Closed,2024-01-10,2024-02-15,105566,0,Closed Lost
1867,6335,,Brian Lin,Closed,2024-09-15,2024-10-11,62515,0,Closed Lost
1868,6337,,Alex Chen,Closed,2024-10-24,2024-12-12,450367,0,Closed Lost
1869,6339,696,David Huang,Closed,2024-05-26,2024-07-24,470039,100,Closed Won
1870,6345,,Emily Tsai,Closed,2024-11-28,2025-01-08,101839,0,Closed Lost
1871,6346,,Alex Chen,Closed,2025-10-25,2025-12-05,45182,0,Closed Lost
1872,6349,,Cathy Wang,Closed,2025-09-02,2025-09-24,48478,0,Closed Lost
1873,6356,697,Brian Lin,Closed,2024-05-14,2024-06-15,35911,100,Closed Won
1874,6360,,David Huang,Closed,2024-04-19,2024-08-08,693620,0,Closed Lost
1875,6365,,Alex Chen,Closed,2024-12-22,2025-01-21,71902,0,Closed Lost
1876,6373,,Brian Lin,Closed,2024-08-13,2024-09-16,86596,0,Closed Lost
1877,6374,,Cathy Wang,Closed,2024-05-29,2024-07-08,299544,0,Closed Lost
1878,6377,,David Huang,Closed,2024-02-22,2024-03-14,111646,0,Closed Lost
1879,6379,,Emily Tsai,Closed,2024-10-10,2024-12-10,1109050,0,Closed Lost
1880,6383,,Cathy Wang,Closed,2025-08-04,2025-08-29,87523,0,Closed Lost
1881,6390,,Cathy Wang,Closed,2024-11-09,2025-02-04,368388,0,Closed Lost
1882,6392,,David Huang,Closed,2025-04-21,2025-09-12,1411234,0,Closed Lost
1883,6394,,Brian Lin,Closed,2025-06-04,2025-08-16,170378,0,Closed Lost
1884,6396,,Emily Tsai,Closed,2024-01-14,2024-02-04,52315,0,Closed Lost
1885,6398,,Brian Lin,Closed,2024-07-10,2024-09-20,1157702,0,Closed Lost
1886,6408,698,Emily Tsai,Closed,2024-06-12,2024-07-13,77099,100,Closed Won
1887,6409,699,Brian Lin,Closed,2025-10-12,2025-11-30,229252,100,Closed Won
1888,6410,,Emily Tsai,Closed,2025-03-04,2025-04-29,435285,0,Closed Lost
1889,6413,700,Brian Lin,Closed,2024-10-17,2024-11-12,57441,100,Closed Won
1890,6418,701,Brian Lin,Closed,2024-08-25,2024-09-11,95979,100,Closed Won
1891,6425,702,Cathy Wang,Closed,2025-03-18,2025-04-03,114235,100,Closed Won
1892,6429,,Brian Lin,Closed,2025-01-26,2025-03-18,442102,0,Closed Lost
1893,6430,703,Emily Tsai,Closed,2025-12-03,2026-01-18,253930,100,Closed Won
1894,6432,,Emily Tsai,Closed,2024-04-25,2024-05-31,87293,0,Closed Lost
1895,6433,,David Huang,Closed,2024-03-28,2024-05-04,40351,0,Closed Lost
1896,6437,,Cathy Wang,Closed,2024-06-19,2024-07-19,61941,0,Closed Lost
1897,6441,,Cathy Wang,Closed,2024-05-20,2024-06-05,62911,0,Closed Lost
1898,6443,,Cathy Wang,Closed,2024-09-28,2024-12-15,491048,0,Closed Lost
1899,6446,,Emily Tsai,Closed,2024-01-15,2024-04-09,489402,0,Closed Lost
1900,6447,704,Cathy Wang,Closed,2025-03-02,2025-03-24,119953,100,Closed Won
1901,6451,705,Emily Tsai,Closed,2025-12-25,2026-01-25,71966,100,Closed Won
1902,6453,,Brian Lin,Closed,2025-10-22,2025-11-10,53930,0,Closed Lost
1903,6462,,Emily Tsai,Closed,2024-01-03,2024-01-21,42831,0,Closed Lost
1904,6464,,Emily Tsai,Closed,2025-05-06,2025-07-29,269366,0,Closed Lost
1905,6465,,Brian Lin,Closed,2025-04-27,2025-05-29,65374,0,Closed Lost
1906,6470,,Emily Tsai,Closed,2025-11-23,2025-12-22,48435,0,Closed Lost
1907,6474,,David Huang,Closed,2025-11-21,2025-12-26,117451,0,Closed Lost
1908,6475,706,Emily Tsai,Closed,2024-10-02,2024-12-26,275140,100,Closed Won
1909,6479,707,Cathy Wang,Closed,2025-11-16,2025-12-26,58776,100,Closed Won
1910,6481,,Cathy Wang,Closed,2024-02-10,2024-06-27,1172706,0,Closed Lost
1911,6484,,Cathy Wang,Closed,2025-01-23,2025-02-23,417573,0,Closed Lost
1912,6491,,David Huang,Closed,2024-09-28,2024-11-25,398638,0,Closed Lost
1913,6492,708,David Huang,Closed,2024-08-02,2024-10-16,269452,100,Closed Won
1914,6493,,Brian Lin,Closed,2024-05-28,2024-07-09,406435,0,Closed Lost
1915,6495,,Cathy Wang,Closed,2025-12-10,2025-12-28,31755,0,Closed Lost
1916,6499,709,Alex Chen,Closed,2025-11-05,2025-11-29,75578,100,Closed Won
1917,6500,,Cathy Wang,Closed,2025-12-10,2025-12-31,96053,0,Closed Lost
1918,6501,710,Alex Chen,Closed,2024-06-08,2024-07-16,50871,100,Closed Won
1919,6503,,David Huang,Closed,2024-01-09,2024-01-28,86893,0,Closed Lost
1920,6506,,David Huang,Closed,2025-04-26,2025-06-18,313378,0,Closed Lost
1921,6510,711,Cathy Wang,Closed,2024-03-21,2024-04-18,30060,100,Closed Won
1922,6517,,Brian Lin,Closed,2025-03-01,2025-05-22,476095,0,Closed Lost
1923,6521,,Alex Chen,Closed,2025-06-24,2025-07-28,106147,0,Closed Lost
1924,6522,,Cathy Wang,Closed,2025-03-08,2025-03-27,75666,0,Closed Lost
1925,6525,,Cathy Wang,Closed,2025-04-21,2025-05-05,90090,0,Closed Lost
1926,6527,,Alex Chen,Closed,2025-01-22,2025-02-26,82864,0,Closed Lost
1927,6530,,David Huang,Closed,2025-10-12,2025-11-11,81104,0,Closed Lost
1928,6532,,Brian Lin,Closed,2024-05-13,2024-06-09,74591,0,Closed Lost
1929,6533,712,Emily Tsai,Closed,2025-05-18,2025-07-31,384471,100,Closed Won
1930,6534,,David Huang,Closed,2025-07-06,2025-10-23,811768,0,Closed Lost
1931,6535,,David Huang,Closed,2024-03-20,2024-05-02,64347,0,Closed Lost
1932,6538,,Cathy Wang,Closed,2024-06-18,2024-07-25,341958,0,Closed Lost
1933,6539,,Cathy Wang,Closed,2024-12-12,2025-04-04,1941727,0,Closed Lost
1934,6542,713,Alex Chen,Closed,2024-06-28,2024-12-20,1471060,100,Closed Won
1935,6548,714,Cathy Wang,Closed,2025-07-12,2025-10-30,945910,100,Closed Won
1936,6550,,David Huang,Closed,2024-01-30,2024-03-05,96683,0,Closed Lost
1937,6552,715,Emily Tsai,Closed,2024-01-08,2024-01-29,41040,100,Closed Won
1938,6555,,David Huang,Closed,2025-04-08,2025-06-29,334322,0,Closed Lost
1939,6556,,Brian Lin,Closed,2024-09-17,2024-10-15,110714,0,Closed Lost
1940,6557,,Brian Lin,Closed,2024-08-11,2024-09-27,426520,0,Closed Lost
1941,6558,,David Huang,Closed,2025-10-13,2025-11-10,70789,0,Closed Lost
1942,6559,,Alex Chen,Closed,2025-04-03,2025-04-28,95961,0,Closed Lost
1943,6562,716,Emily Tsai,Closed,2025-08-15,2025-10-06,337874,100,Closed Won
1944,6565,,Cathy Wang,Closed,2025-02-13,2025-03-12,95095,0,Closed Lost
1945,6573,,Alex Chen,Closed,2024-06-12,2024-07-24,88633,0,Closed Lost
1946,6575,717,Brian Lin,Closed,2024-05-11,2024-06-25,58286,100,Closed Won
1947,6577,718,David Huang,Closed,2024-04-03,2024-05-13,37313,100,Closed Won
1948,6580,,Alex Chen,Closed,2024-04-29,2024-06-09,92634,0,Closed Lost
1949,6586,719,Cathy Wang,Closed,2025-01-11,2025-02-17,58143,100,Closed Won
1950,6590,,Emily Tsai,Closed,2025-12-07,2026-02-09,929722,0,Closed Lost
1951,6595,,Cathy Wang,Closed,2024-07-28,2024-08-17,86125,0,Closed Lost
1952,6598,,Emily Tsai,Closed,2025-11-30,2026-02-26,282185,0,Closed Lost
1953,6601,720,David Huang,Closed,2024-08-27,2024-11-05,454243,100,Closed Won
1954,6602,,David Huang,Closed,2024-06-29,2024-08-04,388042,0,Closed Lost
1955,6606,,David Huang,Closed,2024-03-31,2024-05-03,102643,0,Closed Lost
1956,6613,,Cathy Wang,Closed,2024-06-03,2024-07-27,123260,0,Closed Lost
1957,6614,721,Alex Chen,Closed,2025-05-29,2025-07-10,81280,100,Closed Won
1958,6615,,Brian Lin,Closed,2025-08-29,2025-09-25,79261,0,Closed Lost
1959,6619,722,David Huang,Closed,2025-06-09,2025-07-03,67107,100,Closed Won
1960,6620,723,Alex Chen,Closed,2025-02-05,2025-04-01,213632,100,Closed Won
1961,6630,,David Huang,Closed,2025-01-01,2025-01-24,41427,0,Closed Lost
1962,6636,,David Huang,Closed,2024-03-02,2024-04-09,74122,0,Closed Lost
1963,6639,,Alex Chen,Closed,2024-09-10,2024-10-23,60364,0,Closed Lost
1964,6642,,Alex Chen,Closed,2025-07-26,2025-09-02,119162,0,Closed Lost
1965,6644,,David Huang,Closed,2024-10-27,2024-12-11,50809,0,Closed Lost
1966,6646,724,Cathy Wang,Closed,2025-09-06,2025-09-30,117329,100,Closed Won
1967,6649,725,Cathy Wang,Closed,2024-11-19,2024-12-31,84019,100,Closed Won
1968,6650,,Cathy Wang,Closed,2025-08-12,2025-12-08,1964459,0,Closed Lost
1969,6652,726,Cathy Wang,Closed,2025-07-14,2025-08-27,112408,100,Closed Won
1970,6657,727,Alex Chen,Closed,2024-05-13,2024-05-28,50502,100,Closed Won
1971,6658,728,Emily Tsai,Closed,2024-12-19,2025-01-10,55660,100,Closed Won
1972,6659,,Brian Lin,Closed,2024-02-08,2024-03-09,74479,0,Closed Lost
1973,6664,,Alex Chen,Closed,2024-02-01,2024-03-03,64414,0,Closed Lost
1974,6666,729,Brian Lin,Closed,2024-12-13,2025-01-25,86424,100,Closed Won
1975,6671,,Emily Tsai,Closed,2024-10-14,2024-11-24,42630,0,Closed Lost
1976,6672,730,Emily Tsai,Closed,2025-03-10,2025-07-29,653293,100,Closed Won
1977,6673,,David Huang,Closed,2024-04-04,2024-06-30,298361,0,Closed Lost
1978,6674,,Brian Lin,Closed,2024-06-04,2024-10-07,648898,0,Closed Lost
1979,6681,,Alex Chen,Closed,2024-03-12,2024-04-24,392302,0,Closed Lost
1980,6682,731,Brian Lin,Closed,2024-09-03,2024-11-03,126580,100,Closed Won
1981,6688,,David Huang,Closed,2024-10-27,2025-03-31,742996,0,Closed Lost
1982,6692,,Brian Lin,Closed,2025-10-25,2025-12-08,31240,0,Closed Lost
1983,6696,732,Cathy Wang,Closed,2024-10-12,2024-12-22,471008,100,Closed Won
1984,6697,,Emily Tsai,Closed,2025-12-04,2025-12-23,108562,0,Closed Lost
1985,6701,733,Emily Tsai,Closed,2025-07-26,2025-12-19,1308396,100,Closed Won
1986,6705,734,Emily Tsai,Closed,2025-01-02,2025-02-10,53954,100,Closed Won
1987,6712,,Emily Tsai,Closed,2024-09-20,2024-11-24,437128,0,Closed Lost
1988,6713,735,Brian Lin,Closed,2025-08-19,2025-09-07,38325,100,Closed Won
1989,6717,,Emily Tsai,Closed,2024-10-26,2024-11-09,101111,0,Closed Lost
1990,6722,,Brian Lin,Closed,2025-09-21,2025-11-02,76986,0,Closed Lost
1991,6725,736,Cathy Wang,Closed,2025-04-15,2025-04-30,63890,100,Closed Won
1992,6727,,Alex Chen,Closed,2025-11-30,2025-12-31,42801,0,Closed Lost
1993,6728,,Alex Chen,Closed,2025-04-02,2025-05-11,83184,0,Closed Lost
1994,6731,,Cathy Wang,Closed,2025-08-07,2025-09-02,30468,0,Closed Lost
1995,6740,,Emily Tsai,Closed,2024-05-15,2024-06-16,98966,0,Closed Lost
1996,6750,737,Alex Chen,Closed,2025-02-13,2025-05-13,339865,100,Closed Won
1997,6757,,Emily Tsai,Closed,2024-09-14,2024-10-16,97493,0,Closed Lost
1998,6759,,David Huang,Closed,2025-11-30,2025-12-14,71219,0,Closed Lost
1999,6760,,Emily Tsai,Closed,2025-06-30,2025-09-25,257390,0,Closed Lost
2000,6769,,Cathy Wang,Closed,2024-07-21,2024-09-04,77214,0,Closed Lost
2001,6770,738,Emily Tsai,Closed,2025-09-23,2026-03-02,612169,100,Closed Won
2002,6771,,Brian Lin,Closed,2025-10-12,2025-11-10,95758,0,Closed Lost
2003,6772,,Brian Lin,Closed,2025-09-20,2026-01-26,1758213,0,Closed Lost
2004,6774,,Cathy Wang,Closed,2024-06-17,2024-07-30,104459,0,Closed Lost
2005,6783,,Cathy Wang,Closed,2025-08-02,2025-12-25,1089881,0,Closed Lost
2006,6784,,Emily Tsai,Closed,2024-10-29,2025-03-25,1063582,0,Closed Lost
2007,6788,,David Huang,Closed,2024-03-17,2024-04-01,74816,0,Closed Lost
2008,6790,,Alex Chen,Closed,2025-04-23,2025-07-20,226034,0,Closed Lost
2009,6793,739,Cathy Wang,Closed,2024-06-23,2024-07-27,47331,100,Closed Won
2010,6807,740,Emily Tsai,Closed,2024-05-13,2024-06-18,119071,100,Closed Won
2011,6809,,David Huang,Closed,2025-07-09,2025-08-18,274696,0,Closed Lost
2012,6818,,Alex Chen,Closed,2024-04-24,2024-06-20,239702,0,Closed Lost
2013,6820,741,Alex Chen,Closed,2025-06-17,2025-07-23,44484,100,Closed Won
2014,6821,,Emily Tsai,Closed,2025-03-05,2025-04-14,55611,0,Closed Lost
2015,6822,,David Huang,Closed,2025-08-24,2025-10-04,59960,0,Closed Lost
2016,6823,,Brian Lin,Closed,2025-03-27,2025-05-11,223172,0,Closed Lost
2017,6824,,Brian Lin,Closed,2025-11-03,2025-12-09,81903,0,Closed Lost
2018,6825,,Cathy Wang,Closed,2024-06-30,2024-08-08,104856,0,Closed Lost
2019,6828,,Alex Chen,Closed,2025-10-15,2025-11-26,35196,0,Closed Lost
2020,6829,,Brian Lin,Closed,2024-05-05,2024-05-26,73155,0,Closed Lost
2021,6830,742,David Huang,Closed,2025-01-16,2025-02-16,56772,100,Closed Won
2022,6832,743,Cathy Wang,Closed,2024-01-01,2024-01-24,109876,100,Closed Won
2023,6833,744,Brian Lin,Closed,2025-05-08,2025-06-16,54141,100,Closed Won
2024,6834,745,David Huang,Closed,2024-03-11,2024-04-26,221896,100,Closed Won
2025,6835,746,Cathy Wang,Closed,2024-04-06,2024-06-16,862858,100,Closed Won
2026,6837,,Alex Chen,Closed,2025-09-14,2025-10-29,70644,0,Closed Lost
2027,6842,,Alex Chen,Closed,2025-10-19,2025-12-02,455509,0,Closed Lost
2028,6844,747,Emily Tsai,Closed,2024-01-18,2024-02-25,96088,100,Closed Won
2029,6846,,Emily Tsai,Closed,2024-03-17,2024-05-14,189791,0,Closed Lost
2030,6849,748,Cathy Wang,Closed,2025-05-22,2025-07-03,34355,100,Closed Won
2031,6850,749,Cathy Wang,Closed,2025-04-04,2025-05-11,82609,100,Closed Won
2032,6860,,Alex Chen,Closed,2025-09-06,2025-12-01,242299,0,Closed Lost
2033,6861,,Alex Chen,Closed,2024-01-21,2024-03-05,82205,0,Closed Lost
2034,6870,750,Emily Tsai,Closed,2025-05-28,2025-07-27,135574,100,Closed Won
2035,6873,,David Huang,Closed,2025-08-08,2025-09-15,35332,0,Closed Lost
2036,6874,,Cathy Wang,Closed,2024-03-21,2024-05-19,280443,0,Closed Lost
2037,6877,,Cathy Wang,Closed,2025-04-10,2025-06-30,427288,0,Closed Lost
2038,6880,,Alex Chen,Closed,2024-10-27,2025-02-10,1874117,0,Closed Lost
2039,6883,751,Cathy Wang,Closed,2024-05-03,2024-06-12,118197,100,Closed Won
2040,6886,752,Alex Chen,Closed,2025-05-09,2025-06-19,57090,100,Closed Won
2041,6889,,Alex Chen,Closed,2024-05-15,2024-09-04,1923751,0,Closed Lost
2042,6898,,Brian Lin,Closed,2024-01-07,2024-06-11,1960364,0,Closed Lost
2043,6899,753,Brian Lin,Closed,2024-09-21,2024-12-03,205790,100,Closed Won
2044,6901,754,David Huang,Closed,2025-07-05,2025-07-31,32822,100,Closed Won
2045,6902,,Cathy Wang,Closed,2025-12-12,2026-02-11,203643,0,Closed Lost
2046,6908,,Alex Chen,Closed,2025-04-19,2025-06-16,239942,0,Closed Lost
2047,6909,,Alex Chen,Closed,2024-08-10,2024-08-29,83880,0,Closed Lost
2048,6911,755,Cathy Wang,Closed,2024-08-06,2024-09-01,74910,100,Closed Won
2049,6912,,Emily Tsai,Closed,2024-07-19,2024-08-26,143004,0,Closed Lost
2050,6914,,Emily Tsai,Closed,2024-07-26,2024-12-25,1779661,0,Closed Lost
2051,6916,,Cathy Wang,Closed,2024-12-10,2025-02-25,124636,0,Closed Lost
2052,6919,,David Huang,Closed,2025-12-26,2026-01-30,43067,0,Closed Lost
2053,6922,,Brian Lin,Closed,2024-11-16,2025-01-18,497258,0,Closed Lost
2054,6924,,Cathy Wang,Closed,2025-12-27,2026-01-20,39562,0,Closed Lost
2055,6926,,Emily Tsai,Closed,2024-09-20,2024-10-19,112986,0,Closed Lost
2056,6927,,Brian Lin,Closed,2024-01-16,2024-02-21,99218,0,Closed Lost
2057,6937,,David Huang,Closed,2025-05-02,2025-10-11,1928929,0,Closed Lost
2058,6940,756,David Huang,Closed,2024-10-22,2025-02-07,1511818,100,Closed Won
2059,6941,757,Alex Chen,Closed,2024-08-07,2024-08-29,110706,100,Closed Won
2060,6942,758,Brian Lin,Closed,2024-09-27,2024-11-11,57363,100,Closed Won
2061,6943,,David Huang,Closed,2024-07-30,2024-10-25,384801,0,Closed Lost
2062,6949,,Cathy Wang,Closed,2024-07-04,2024-08-05,86691,0,Closed Lost
2063,6951,,Alex Chen,Closed,2025-07-04,2025-08-17,386114,0,Closed Lost
2064,6952,,Cathy Wang,Closed,2024-05-16,2024-07-18,391693,0,Closed Lost
2065,6953,759,Cathy Wang,Closed,2024-07-21,2024-10-02,356432,100,Closed Won
2066,6954,,Cathy Wang,Closed,2025-10-21,2026-01-16,296716,0,Closed Lost
2067,6959,760,Emily Tsai,Closed,2024-04-25,2024-05-19,103138,100,Closed Won
2068,6967,761,Alex Chen,Closed,2025-02-23,2025-04-08,112402,100,Closed Won
2069,6968,,Emily Tsai,Closed,2024-06-30,2024-07-17,106206,0,Closed Lost
2070,6973,,David Huang,Closed,2024-05-13,2024-06-14,302631,0,Closed Lost
2071,6977,,Brian Lin,Closed,2025-05-26,2025-06-25,96965,0,Closed Lost
2072,6984,,David Huang,Closed,2024-05-01,2024-05-31,182891,0,Closed Lost
2073,6986,,Alex Chen,Closed,2025-01-07,2025-03-30,145969,0,Closed Lost
2074,6990,,Brian Lin,Closed,2024-04-28,2024-07-16,495124,0,Closed Lost
2075,6991,,Emily Tsai,Closed,2025-04-22,2025-06-27,240238,0,Closed Lost
2076,6992,,David Huang,Closed,2025-02-27,2025-04-05,79259,0,Closed Lost
2077,6994,,Cathy Wang,Closed,2024-03-05,2024-03-19,33779,0,Closed Lost
2078,6995,762,Emily Tsai,Closed,2024-07-24,2024-08-18,92794,100,Closed Won
2079,6998,,Cathy Wang,Closed,2024-07-24,2024-09-07,435768,0,Closed Lost
2080,7001,,Emily Tsai,Closed,2025-03-29,2025-04-30,98885,0,Closed Lost
2081,7006,763,Brian Lin,Closed,2024-08-20,2024-09-22,112827,100,Closed Won
2082,7008,764,David Huang,Closed,2025-05-08,2025-05-22,78124,100,Closed Won
2083,7014,,Alex Chen,Closed,2024-06-29,2024-07-27,63000,0,Closed Lost
2084,7018,765,Emily Tsai,Closed,2024-10-14,2025-01-11,481102,100,Closed Won
2085,7021,,David Huang,Closed,2024-04-24,2024-05-26,255098,0,Closed Lost
2086,7022,,Cathy Wang,Closed,2024-03-12,2024-03-29,75182,0,Closed Lost
2087,7025,,Emily Tsai,Closed,2025-05-02,2025-06-01,75616,0,Closed Lost
2088,7029,,Cathy Wang,Closed,2024-12-15,2025-01-24,314320,0,Closed Lost
2089,7031,,Alex Chen,Closed,2025-06-24,2025-08-30,176387,0,Closed Lost
2090,7032,,Brian Lin,Closed,2025-05-07,2025-06-18,63934,0,Closed Lost
2091,7033,,Brian Lin,Closed,2024-06-12,2024-08-23,1864874,0,Closed Lost
2092,7034,766,David Huang,Closed,2024-04-07,2024-04-27,35207,100,Closed Won
2093,7044,,Emily Tsai,Closed,2025-04-18,2025-06-11,392919,0,Closed Lost
2094,7045,767,Cathy Wang,Closed,2024-10-25,2024-11-24,79797,100,Closed Won
2095,7048,,David Huang,Closed,2024-09-19,2024-10-08,80354,0,Closed Lost
2096,7050,768,David Huang,Closed,2024-02-12,2024-03-17,256367,100,Closed Won
2097,7052,,Alex Chen,Closed,2025-04-17,2025-05-29,70920,0,Closed Lost
2098,7055,769,Brian Lin,Closed,2025-09-13,2025-10-14,291389,100,Closed Won
2099,7060,,Cathy Wang,Closed,2024-08-01,2024-08-23,83944,0,Closed Lost
2100,7062,,Alex Chen,Closed,2024-05-11,2024-09-02,957419,0,Closed Lost
2101,7066,,David Huang,Closed,2024-10-31,2024-11-25,74580,0,Closed Lost
2102,7069,,Cathy Wang,Closed,2025-10-15,2025-11-24,74171,0,Closed Lost
2103,7073,,David Huang,Closed,2025-05-31,2025-07-14,102304,0,Closed Lost
2104,7080,770,Alex Chen,Closed,2024-02-01,2024-03-31,231904,100,Closed Won
2105,7084,,Alex Chen,Closed,2025-01-12,2025-02-09,49032,0,Closed Lost
2106,7088,,David Huang,Closed,2025-01-13,2025-02-06,66343,0,Closed Lost
2107,7090,,David Huang,Closed,2025-05-09,2025-05-28,76916,0,Closed Lost
2108,7096,,Cathy Wang,Closed,2025-01-07,2025-05-25,1712099,0,Closed Lost
2109,7099,,Cathy Wang,Closed,2025-05-17,2025-06-16,43276,0,Closed Lost
2110,7100,,Emily Tsai,Closed,2024-03-05,2024-05-12,1754185,0,Closed Lost
2111,7106,771,David Huang,Closed,2025-02-28,2025-04-12,482034,100,Closed Won
2112,7111,,Emily Tsai,Closed,2025-08-20,2025-11-18,193990,0,Closed Lost
2113,7113,772,Brian Lin,Closed,2024-02-06,2024-06-20,1824022,100,Closed Won
2114,7116,773,Cathy Wang,Closed,2024-07-28,2024-08-25,93566,100,Closed Won
2115,7130,,Brian Lin,Closed,2025-06-14,2025-07-24,31475,0,Closed Lost
2116,7134,,Cathy Wang,Closed,2024-09-12,2024-10-10,109574,0,Closed Lost
2117,7138,774,David Huang,Closed,2025-02-03,2025-03-17,62178,100,Closed Won
2118,7140,775,Brian Lin,Closed,2024-09-05,2024-11-24,216190,100,Closed Won
2119,7143,,Emily Tsai,Closed,2024-02-24,2024-05-08,376604,0,Closed Lost
